"Video","Data","Commenti.aggiunti","Iscritti.conquistati","Iscritti.persi","N..di.Mi.piace","N..di.Non.mi.piace","Tempo.di.visualizzazione..ore.","Visualizzazioni"
" -vyzTpwd4Jw","2020-07-27",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-07-28",0,0,NA,0,0,0.0305,1
" -vyzTpwd4Jw","2020-07-29",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-07-30",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-07-31",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-08-01",0,0,NA,0,0,0.0258,1
" -vyzTpwd4Jw","2020-08-02",0,0,NA,0,0,0.0238,1
" -vyzTpwd4Jw","2020-08-03",0,0,NA,0,0,0.0302,2
" -vyzTpwd4Jw","2020-08-04",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-08-05",0,0,NA,0,0,0.0619,3
" -vyzTpwd4Jw","2020-08-06",0,0,NA,0,0,0.0316,2
" -vyzTpwd4Jw","2020-08-07",0,0,NA,0,0,0.0326,2
" -vyzTpwd4Jw","2020-08-08",0,0,NA,0,0,0.0338,2
" -vyzTpwd4Jw","2020-08-09",0,0,NA,0,0,0.0299,2
" -vyzTpwd4Jw","2020-08-10",0,0,NA,0,0,0.0331,2
" -vyzTpwd4Jw","2020-08-11",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-08-12",0,0,NA,0,0,0.0355,2
" -vyzTpwd4Jw","2020-08-13",0,0,NA,0,0,0.0747,3
" -vyzTpwd4Jw","2020-08-14",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-08-15",0,0,NA,0,0,0.0694,13
" -vyzTpwd4Jw","2020-08-16",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-08-17",0,0,NA,0,0,0.0306,1
" -vyzTpwd4Jw","2020-08-18",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-08-19",0,0,NA,0,0,0.021,1
" -vyzTpwd4Jw","2020-08-20",0,0,NA,0,0,0.0303,2
" -vyzTpwd4Jw","2020-08-21",0,1,NA,0,0,0.0571,2
" -vyzTpwd4Jw","2020-08-22",0,0,NA,1,0,0.0729,4
" -vyzTpwd4Jw","2020-08-23",0,0,NA,0,0,0.0645,3
" -vyzTpwd4Jw","2020-08-24",0,0,NA,0,0,0.0535,4
" -vyzTpwd4Jw","2020-08-25",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-08-26",0,0,NA,0,0,0.0015,1
" -vyzTpwd4Jw","2020-08-27",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-08-28",0,0,NA,0,0,0.0306,1
" -vyzTpwd4Jw","2020-08-29",0,0,NA,0,0,0.0214,1
" -vyzTpwd4Jw","2020-08-30",0,0,NA,0,0,0.0383,2
" -vyzTpwd4Jw","2020-08-31",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-09-01",0,0,NA,1,0,0.0406,2
" -vyzTpwd4Jw","2020-09-02",0,0,NA,0,0,0.0235,3
" -vyzTpwd4Jw","2020-09-03",0,0,NA,0,0,0.0305,1
" -vyzTpwd4Jw","2020-09-04",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-09-05",0,0,NA,0,0,0.0257,2
" -vyzTpwd4Jw","2020-09-06",0,0,NA,0,0,0.0305,1
" -vyzTpwd4Jw","2020-09-07",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-09-08",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-09-09",0,0,NA,0,0,0.0506,3
" -vyzTpwd4Jw","2020-09-10",0,0,NA,0,0,5e-04,1
" -vyzTpwd4Jw","2020-09-11",0,0,NA,0,0,0.0516,2
" -vyzTpwd4Jw","2020-09-12",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-09-13",1,2,NA,2,0,0.2964,15
" -vyzTpwd4Jw","2020-09-14",1,0,NA,1,0,0.2336,11
" -vyzTpwd4Jw","2020-09-15",0,0,NA,0,0,0.1152,6
" -vyzTpwd4Jw","2020-09-16",0,0,NA,0,0,0.0305,1
" -vyzTpwd4Jw","2020-09-17",0,0,NA,1,0,0.1018,4
" -vyzTpwd4Jw","2020-09-18",0,0,NA,0,0,0.0244,2
" -vyzTpwd4Jw","2020-09-19",0,0,NA,0,0,0.118,5
" -vyzTpwd4Jw","2020-09-20",0,0,NA,0,0,0.1008,5
" -vyzTpwd4Jw","2020-09-21",0,0,NA,0,0,0.1509,6
" -vyzTpwd4Jw","2020-09-22",0,0,NA,0,0,0.1108,4
" -vyzTpwd4Jw","2020-09-23",0,0,NA,0,0,0.0721,3
" -vyzTpwd4Jw","2020-09-24",0,0,NA,0,0,0.0911,5
" -vyzTpwd4Jw","2020-09-25",0,0,NA,0,0,0.0305,1
" -vyzTpwd4Jw","2020-09-26",0,0,NA,0,0,0.0961,4
" -vyzTpwd4Jw","2020-09-27",0,0,NA,0,0,0.0136,1
" -vyzTpwd4Jw","2020-09-28",0,0,NA,0,0,0.0018,1
" -vyzTpwd4Jw","2020-09-29",0,0,NA,0,0,0.0579,2
" -vyzTpwd4Jw","2020-09-30",0,0,NA,0,0,0.0169,1
" -vyzTpwd4Jw","2020-10-01",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-10-02",0,0,NA,0,0,0.0347,1
" -vyzTpwd4Jw","2020-10-03",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-10-04",0,0,NA,0,0,0.0306,1
" -vyzTpwd4Jw","2020-10-05",0,0,NA,0,1,0.0703,3
" -vyzTpwd4Jw","2020-10-06",0,0,NA,0,0,0.0029,3
" -vyzTpwd4Jw","2020-10-07",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-10-08",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-10-09",0,0,NA,0,0,0.0272,2
" -vyzTpwd4Jw","2020-10-10",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-10-11",0,0,NA,0,0,0.0581,3
" -vyzTpwd4Jw","2020-10-12",0,0,NA,0,0,8e-04,1
" -vyzTpwd4Jw","2020-10-13",0,0,NA,0,0,6e-04,2
" -vyzTpwd4Jw","2020-10-14",0,0,NA,0,0,0.0611,2
" -vyzTpwd4Jw","2020-10-15",0,0,NA,1,0,0.0422,2
" -vyzTpwd4Jw","2020-10-16",0,0,NA,0,0,0.0331,2
" -vyzTpwd4Jw","2020-10-17",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-10-18",0,0,NA,0,0,0.0198,1
" -vyzTpwd4Jw","2020-10-19",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-10-20",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-10-21",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-10-22",0,0,NA,0,0,0.0305,1
" -vyzTpwd4Jw","2020-10-23",0,0,NA,0,0,0.0432,2
" -vyzTpwd4Jw","2020-10-24",0,0,NA,0,0,0.0113,1
" -vyzTpwd4Jw","2020-10-25",0,0,NA,1,0,0.0562,2
" -vyzTpwd4Jw","2020-10-26",0,0,NA,0,0,0.0135,1
" -vyzTpwd4Jw","2020-10-27",0,0,NA,0,0,0.0305,1
" -vyzTpwd4Jw","2020-10-28",0,0,NA,0,0,0.0272,1
" -vyzTpwd4Jw","2020-10-29",0,0,NA,0,0,0.068,4
" -vyzTpwd4Jw","2020-10-30",0,0,NA,0,0,0.0336,1
" -vyzTpwd4Jw","2020-10-31",0,0,NA,0,0,0.0375,2
" -vyzTpwd4Jw","2020-11-01",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-11-02",0,0,NA,0,0,0.0405,3
" -vyzTpwd4Jw","2020-11-03",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-11-04",0,0,NA,0,0,0.0368,3
" -vyzTpwd4Jw","2020-11-05",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-11-06",0,0,NA,0,0,0.0306,1
" -vyzTpwd4Jw","2020-11-07",0,0,NA,0,0,7e-04,1
" -vyzTpwd4Jw","2020-11-08",0,0,NA,0,0,0.0288,1
" -vyzTpwd4Jw","2020-11-09",0,0,NA,0,0,0.0307,2
" -vyzTpwd4Jw","2020-11-10",0,0,NA,0,0,0.0263,2
" -vyzTpwd4Jw","2020-11-11",0,0,NA,-1,0,8e-04,1
" -vyzTpwd4Jw","2020-11-12",0,0,NA,0,0,0.0078,1
" -vyzTpwd4Jw","2020-11-13",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-11-14",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-11-15",0,0,NA,0,0,0.0109,2
" -vyzTpwd4Jw","2020-11-16",0,0,NA,0,0,0.0362,2
" -vyzTpwd4Jw","2020-11-17",0,0,NA,0,0,0.0573,2
" -vyzTpwd4Jw","2020-11-18",0,0,NA,1,0,0.0517,3
" -vyzTpwd4Jw","2020-11-19",0,0,NA,1,0,0.0472,2
" -vyzTpwd4Jw","2020-11-20",0,0,NA,0,0,0.0043,1
" -vyzTpwd4Jw","2020-11-21",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-11-22",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-11-23",0,0,NA,0,0,0.0688,3
" -vyzTpwd4Jw","2020-11-24",0,0,NA,0,0,0.0111,1
" -vyzTpwd4Jw","2020-11-25",0,0,NA,0,0,0.0305,1
" -vyzTpwd4Jw","2020-11-26",0,0,NA,2,0,0.0678,3
" -vyzTpwd4Jw","2020-11-27",0,0,NA,0,0,0.0306,1
" -vyzTpwd4Jw","2020-11-28",0,0,NA,0,0,0.0389,3
" -vyzTpwd4Jw","2020-11-29",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-11-30",0,0,NA,0,0,0,0
" -vyzTpwd4Jw","2020-12-01",0,0,NA,0,0,0.0679,3
" -vyzTpwd4Jw","2020-12-02",0,0,NA,0,0,0.0069,1
" -vyzTpwd4Jw","2020-12-03",0,0,NA,1,0,0.0638,3
" -vyzTpwd4Jw","2020-12-04",0,0,NA,0,0,0.0311,1
" -vyzTpwd4Jw","2020-12-05",0,0,NA,0,0,0.2449,10
" -vyzTpwd4Jw","2020-12-06",0,0,NA,0,0,0.1463,6
" -vyzTpwd4Jw","2020-12-07",0,1,NA,2,0,0.2441,11
" -vyzTpwd4Jw","2020-12-08",0,0,NA,0,0,0.0683,3
" -vyzTpwd4Jw","2020-12-09",0,0,NA,0,0,0.0328,2
" -vyzTpwd4Jw","2020-12-10",0,0,NA,0,0,0.0271,1
" -vyzTpwd4Jw","2020-12-11",0,0,NA,0,0,0.0599,2
"_BLNRxOiuTg","2020-04-01",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-02",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-03",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-04",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-05",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-06",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-07",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-08",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-09",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-10",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-11",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-12",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-13",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-14",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-15",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-16",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-17",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-18",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-19",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-20",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-21",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-22",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-23",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-24",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-25",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-26",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-27",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-28",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-29",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-04-30",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-01",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-02",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-03",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-04",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-05",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-06",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-07",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-08",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-09",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-10",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-11",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-12",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-13",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-14",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-15",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-16",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-17",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-18",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-19",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-20",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-21",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-22",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-23",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-24",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-25",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-26",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-27",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-28",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-29",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-30",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-05-31",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-01",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-02",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-03",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-04",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-05",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-06",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-07",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-08",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-09",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-10",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-11",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-12",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-13",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-14",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-15",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-16",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-17",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-18",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-19",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-20",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-21",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-22",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-23",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-24",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-25",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-26",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-27",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-28",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-29",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-06-30",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-01",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-02",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-03",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-04",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-05",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-06",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-07",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-08",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-09",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-10",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-11",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-12",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-13",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-14",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-15",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-16",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-17",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-18",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-19",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-20",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-21",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-22",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-23",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-24",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-25",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-26",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-27",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-28",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-29",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-30",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-07-31",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-01",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-02",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-03",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-04",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-05",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-06",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-07",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-08",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-09",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-10",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-11",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-12",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-13",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-14",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-15",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-16",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-17",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-18",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-19",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-20",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-21",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-22",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-23",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-24",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-25",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-26",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-27",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-28",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-29",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-30",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-08-31",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-01",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-02",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-03",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-04",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-05",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-06",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-07",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-08",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-09",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-10",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-11",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-12",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-13",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-14",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-15",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-16",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-17",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-18",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-19",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-20",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-21",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-22",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-23",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-24",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-25",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-26",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-27",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-28",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-29",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-09-30",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-10-01",33,7,1,104,2,115.1832,758
"_BLNRxOiuTg","2020-10-02",1,1,0,11,0,18.7383,131
"_BLNRxOiuTg","2020-10-03",3,2,0,11,1,10.1729,68
"_BLNRxOiuTg","2020-10-04",2,0,0,1,2,6.1995,55
"_BLNRxOiuTg","2020-10-05",0,0,0,1,0,3.416,21
"_BLNRxOiuTg","2020-10-06",0,0,0,1,0,2.6097,22
"_BLNRxOiuTg","2020-10-07",0,1,0,0,0,2.5426,19
"_BLNRxOiuTg","2020-10-08",0,1,0,2,0,3.2303,25
"_BLNRxOiuTg","2020-10-09",0,0,0,1,0,1.9772,14
"_BLNRxOiuTg","2020-10-10",0,0,0,2,0,1.8056,10
"_BLNRxOiuTg","2020-10-11",0,0,0,1,0,1.2875,16
"_BLNRxOiuTg","2020-10-12",0,1,0,2,0,1.2346,10
"_BLNRxOiuTg","2020-10-13",0,0,0,1,0,0.9555,12
"_BLNRxOiuTg","2020-10-14",0,0,0,0,0,1.004,7
"_BLNRxOiuTg","2020-10-15",0,0,0,0,0,0.8609,9
"_BLNRxOiuTg","2020-10-16",0,0,0,0,0,0.861,6
"_BLNRxOiuTg","2020-10-17",0,0,0,0,0,0.965,8
"_BLNRxOiuTg","2020-10-18",0,1,0,1,0,0.6942,4
"_BLNRxOiuTg","2020-10-19",0,0,0,1,0,0.7241,7
"_BLNRxOiuTg","2020-10-20",0,0,0,2,0,1.3592,8
"_BLNRxOiuTg","2020-10-21",0,0,0,0,0,0.6611,10
"_BLNRxOiuTg","2020-10-22",0,0,0,1,0,1.0376,12
"_BLNRxOiuTg","2020-10-23",0,0,0,0,0,0.6908,5
"_BLNRxOiuTg","2020-10-24",0,1,0,1,0,0.2445,4
"_BLNRxOiuTg","2020-10-25",0,0,0,0,0,1.6703,10
"_BLNRxOiuTg","2020-10-26",0,0,0,0,0,1.0431,9
"_BLNRxOiuTg","2020-10-27",0,0,0,1,0,0.9336,5
"_BLNRxOiuTg","2020-10-28",0,0,0,0,0,1.2364,8
"_BLNRxOiuTg","2020-10-29",0,0,0,0,0,1.3259,6
"_BLNRxOiuTg","2020-10-30",0,0,0,0,0,1.0612,7
"_BLNRxOiuTg","2020-10-31",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-11-01",0,0,0,0,0,0.3649,4
"_BLNRxOiuTg","2020-11-02",0,0,0,1,0,0.8205,8
"_BLNRxOiuTg","2020-11-03",0,0,0,1,0,0.7627,5
"_BLNRxOiuTg","2020-11-04",0,0,0,0,0,0.6711,9
"_BLNRxOiuTg","2020-11-05",0,0,0,0,0,0.4785,2
"_BLNRxOiuTg","2020-11-06",0,0,0,1,0,0.814,7
"_BLNRxOiuTg","2020-11-07",0,0,0,1,0,0.9147,4
"_BLNRxOiuTg","2020-11-08",0,0,0,1,0,1.1847,7
"_BLNRxOiuTg","2020-11-09",0,0,0,0,0,0.0322,2
"_BLNRxOiuTg","2020-11-10",0,0,0,0,0,0.1644,3
"_BLNRxOiuTg","2020-11-11",0,0,0,1,0,0.1879,6
"_BLNRxOiuTg","2020-11-12",1,0,0,0,1,0.8106,6
"_BLNRxOiuTg","2020-11-13",0,0,0,0,0,1.1069,7
"_BLNRxOiuTg","2020-11-14",0,0,0,0,0,1.6324,12
"_BLNRxOiuTg","2020-11-15",0,1,0,0,0,0.5123,7
"_BLNRxOiuTg","2020-11-16",0,0,0,0,0,0.0218,1
"_BLNRxOiuTg","2020-11-17",0,0,0,0,0,0.1809,3
"_BLNRxOiuTg","2020-11-18",0,0,0,0,0,0.304,1
"_BLNRxOiuTg","2020-11-19",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-11-20",0,0,0,0,0,0.3381,2
"_BLNRxOiuTg","2020-11-21",0,0,0,0,0,0.6822,4
"_BLNRxOiuTg","2020-11-22",0,0,0,0,0,0.2176,2
"_BLNRxOiuTg","2020-11-23",0,0,0,0,0,0.0615,5
"_BLNRxOiuTg","2020-11-24",0,0,0,0,0,0.2873,3
"_BLNRxOiuTg","2020-11-25",0,0,0,0,0,1.0198,8
"_BLNRxOiuTg","2020-11-26",0,0,0,0,0,0.5925,4
"_BLNRxOiuTg","2020-11-27",0,0,0,0,0,0.7316,3
"_BLNRxOiuTg","2020-11-28",0,0,0,0,0,0.6017,4
"_BLNRxOiuTg","2020-11-29",0,0,0,1,0,0.4923,2
"_BLNRxOiuTg","2020-11-30",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-12-01",0,0,0,1,0,1.9308,7
"_BLNRxOiuTg","2020-12-02",0,0,0,0,0,0.0574,2
"_BLNRxOiuTg","2020-12-03",0,0,0,0,0,0,0
"_BLNRxOiuTg","2020-12-04",1,0,0,0,0,0.6305,5
